ref,title,denomination,address,commune,insee,departement,region,century,protection,latitude,longitude,coord_source,coord_score,coord_label,coord_check,notice_url
IA95000293,"maison de notable ""Les Célérifères""",maison,50 rue Général de Gaulle,Enghien-les-Bains,95210,95,Île-de-France,1er quart 19e siècle,,48.969948,2.306054,ban,0.863,50 Rue du Général de Gaulle 95880 Enghien-les-Bains,ok,https://pop.culture.gouv.fr/notice/merimee/IA95000293
IA95000371,casino municipal,casino,1 avenue de Ceinture,Enghien-les-Bains,95210,95,Île-de-France,1er quart 20e siècle,,48.972928,2.302128,ban,0.871,Avenue de Ceinture 95880 Enghien-les-Bains,ok,https://pop.culture.gouv.fr/notice/merimee/IA95000371
IA97100219,"ancien hôpital militaire, actuellement Lycée Carnot",hôpital,28 rue Jean Jaurès,Pointe-à-Pitre,97120,971,Guadeloupe,4e quart 18e siècle; 1ère moitié 19e siècle,,16.239008,-61.537074,ban,0.969,28 Rue Jean Jaures 97110 Pointe-à-Pitre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100219
IA97100222,palais de justice,palais de justice,place Gourbeyre,Pointe-à-Pitre,97120,971,Guadeloupe,2e quart 20e siècle,,16.2351,-61.5379,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100222
IA97100822,école de garçons ; hôpital militaire,école; hôpital,; Jean Jaurès (rue) rue Barbès,Pointe-à-Pitre,97120,971,Guadeloupe,3e quart 19e siècle,,16.2351,-61.5379,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100822
IA97100883,"Hospice Saint-Jules, puis Hôtel-Dieu, puis hôpital autonome ; actuellement centre culturel Rémy Nainsouta",hospice; hôtel-Dieu; hôpital; bibliothèque,boulevard Légitimus,Pointe-à-Pitre,97120,971,Guadeloupe,milieu 19e siècle,,16.245828,-61.533918,ban,0.633,Boulevard Hegesippe Legitimus 97110 Pointe-à-Pitre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100883
IA97100905,cimetière de l'hôpital,cimetière,avenue Gaston Feuillard,Basse-Terre,97105,971,Guadeloupe,2e moitié 19e siècle; 1ère moitié 20e siècle,,16.001806,-61.725021,ban,0.96,Avenue Gaston Feuillard 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100905
IA97100911,"hôpital militaire dit Hôpital Saint-Louis, actuellement Lycée Gerville-Réache",hôpital,23 rue Amédée Fengarol,Basse-Terre,97105,971,Guadeloupe,1er quart 19e siècle; 2e quart 19e siècle,,15.990646,-61.726955,ban,0.963,23 Rue Amedee Fengarol 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100911
IA97100912,palais de justice,palais de justice,1 rue Amédée Fengarol,Basse-Terre,97105,971,Guadeloupe,2e quart 20e siècle,,15.990881,-61.727097,ban,0.872,Rue Amedee Fengarol 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100912
IA97100919,entrepôt commercial de glace dit La glacière,entrepôt commercial,9 rue L'Herminier,Basse-Terre,97105,971,Guadeloupe,2e quart 19e siècle; 2e moitié 20e siècle,,15.994395,-61.730622,ban,0.958,9 Rue l’Herminier 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100919
IA97100936,"caserne d'artillerie dite l'Arsenal, actuellement immeuble",caserne,7 rue Rémy Naisouta,Basse-Terre,97105,971,Guadeloupe,2e moitié 18e siècle; 2e quart 19e siècle; 3e quart 19e siècle,,15.99092,-61.723622,ban,0.735,Rue Remy Nainsouta 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100936
IA97100943,"Hospice Saint-Hyacinthe puis Hôpital Saint-Hyacinthe, actuellement Centre hospitalier général intercommunal de Basse-Terre Saint-Claude",hôpital,avenue Gaston Feuillard,Basse-Terre,97105,971,Guadeloupe,4e quart 19e siècle; 2e quart 20e siècle; 4e quart 20e siècle,,16.001806,-61.725021,ban,0.96,Avenue Gaston Feuillard 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100943
IA97100948,"caserne d'infanterie dite Quartier d'Angoulême puis d'Orléans, actuellement bâtiment administratif",caserne,allée Maurice Micaux,Basse-Terre,97105,971,Guadeloupe,2e quart 19e siècle; 4e quart 19e siècle; 2e moitié 20e siècle,,15.99342,-61.722069,ban,0.952,Allée Maurice Micaux 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100948
IA97100962,"Distillerie Bologne, anciennement Habitation-sucrerie Bologne",distillerie,avenue des Pères-Dominicains,Basse-Terre,97105,971,Guadeloupe,2e moitié 18e siècle; 1ère moitié 19e siècle; 2e moitié 20e siècle,,16.009077,-61.739886,ban,0.959,Avenue des Pères Dominicains 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100962
IA97100973,boulangerie Négré,boulangerie,rue Saint-Ignace,Basse-Terre,97105,971,Guadeloupe,2e moitié 19e siècle,,15.990756,-61.725405,ban,0.957,Rue Saint Ignace 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97100973
IA97101020,exploitation agricole dite Habitation Mont-Bazin,exploitation agricole,chemin de Beauvallon,Basse-Terre,97105,971,Guadeloupe,2e quart 19e siècle; 2e moitié 19e siècle; 4e quart 20e siècle,,16.004451,-61.726886,ban,0.959,Chemin de Beauvallon 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97101020
IA97101025,hôpital militaire,hôpital,rue Lardenoy,Basse-Terre,97105,971,Guadeloupe,4e quart 18e siècle,,15.992042,-61.723735,ban,0.583,Rue Antoine Lardenoy 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97101025
IA97101036,établissement administratif : hôtel du gouvernement,établissement administratif,boulevard du Gouverneur-Général-Félix-Eboué,Basse-Terre,97105,971,Guadeloupe,milieu 18e siècle; 2e quart 19e siècle,,15.9992,-61.7294,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97101036
IA97101037,réseau d'adduction des eaux,réseau d'adduction des eaux,,Basse-Terre,97105,971,Guadeloupe,1ère moitié 18e siècle; 2e moitié 18e siècle; 1ère moitié 19e siècle; 2e moitié 19e siècle,,15.9992,-61.7294,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97101037
IA97101042,jardin botanique,jardin botanique,chemin de la Circonvallation,Basse-Terre,97105,971,Guadeloupe,2e quart 19e siècle,,15.998595,-61.725606,ban,0.863,Chemin de Circonvallation 97100 Basse-Terre,ok,https://pop.culture.gouv.fr/notice/merimee/IA97101042
IA97101184,quai,quai,,Pointe-à-Pitre,97120,971,Guadeloupe,1ère moitié 19e siècle; 2e moitié 19e siècle,,16.2351,-61.5379,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97101184
IA97102007,Hôpital Joseph Ricou,hôpital,rue de l'Hôpital,Abymes (Les),97101,971,Guadeloupe,2e quart 20e siècle,,16.236225,-61.528246,ban,0.649,Rue de l'Hopital Général 97139 Les Abymes,ok,https://pop.culture.gouv.fr/notice/merimee/IA97102007
IA97102070,édifice hospitalier,édifice hospitalier,Camp Jacob,Saint-Claude,97124,971,Guadeloupe,2e quart 20e siècle,,16.027743,-61.693904,ban,0.512,Route du Camp Jacob 97120 Saint-Claude,ok,https://pop.culture.gouv.fr/notice/merimee/IA97102070
IA97102082,Hôpital Sainte-Marie,hôpital,avenue de l'Hôpital,Grand-Bourg,97112,971,Guadeloupe,2e quart 20e siècle,,15.9085,-61.2929,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97102082
IA97200188,Demeure dite Habitation Hôpital Champflore,demeure,,Morne-Rouge (Le),97218,972,Martinique,4e quart 18e siècle; milieu 20e siècle,,14.7695,-61.1217,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97200188
IA97200190,distillerie Labat,distillerie,,Morne-Rouge (Le),97218,972,Martinique,4e quart 19e siècle; 1ère moitié 20e siècle,,14.7695,-61.1217,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97200190
IA97200191,maison,maison,,Morne-Rouge (Le),97218,972,Martinique,4e quart 19e siècle; 1ère moitié 20e siècle,,14.7695,-61.1217,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97200191
IA97200197,Maisons et demeures du Morne-Rouge,maison; demeure,,Morne-Rouge (Le),97218,972,Martinique,4e quart 19e siècle; 2e quart 20e siècle; milieu 20e siècle,,14.7695,-61.1217,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97200197
IA97200250,présentation de la commune de Saint-Pierre,,,Saint-Pierre,97204,972,Martinique,2e quart 17e siècle,,14.7041,-61.1583,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97200250
IA97200395,asile d'aliénés dite maison coloniale de santé,asile d'aliénés,rue Levassor,Saint-Pierre,97204,972,Martinique,2e quart 19e siècle,,14.7041,-61.1583,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97200395
IA97200399,"hôpital militaire, actuellement camp billotte",hôpital,,Saint-Pierre,97204,972,Martinique,milieu 18e siècle,,14.7041,-61.1583,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97200399
IA97200421,quartier Le Mouillage,quartier,,Saint-Pierre,97204,972,Martinique,3e quart 17e siècle,,14.7041,-61.1583,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97200421
IA97201041,Demeure dite Habitation Fond Moulin,demeure,,Grand'Rivière,97211,972,Martinique,18e siècle; 1er quart 19e siècle,,14.847,-61.1836,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97201041
IA97201076,Demeure dite Habitation Perpigna,demeure,,Macouba,97215,972,Martinique,limite 19e siècle 20e siècle; 20e siècle,,14.8474,-61.1465,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97201076
IA97201193,Maison de maître,maison,,Basse-Pointe,97203,972,Martinique,18e siècle (?); 20e siècle,,14.841,-61.1237,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97201193
IA97201207,"Hôpital, actuellement bureaux et remise",hôpital,,Basse-Pointe,97203,972,Martinique,limite 18e siècle 19e siècle,,14.841,-61.1237,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97201207
IA97201224,Hôpital,hôpital,34 rue Chomereau-Lamotte,Lorrain (Le),97214,972,Martinique,milieu 20e siècle,,14.833529,-61.05797,ban,0.841,Rue Chomereau Lamotte 97214 Le Lorrain,ok,https://pop.culture.gouv.fr/notice/merimee/IA97201224
IA97202311,hôpital de l'Habitation Dariste,hôpital,; Doume (rue du) V.C. des Pitons,Carbet (Le),97204,972,Martinique,4e quart 18e siècle; 1er quart 19e siècle; 4e quart 20e siècle,,14.7041,-61.1583,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97202311
IA97202326,bourg,bourg,,Trinité (La),97230,972,Martinique,2e quart 17e siècle; 4e quart 17e siècle,,14.7518,-60.9469,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97202326
IA97202328,moulin de l'Habitation Beauséjour,moulin,; R.D. 2 (près de) V.C. dite chemin de la Pointe Jacob,Trinité (La),97230,972,Martinique,3e quart 18e siècle; 2e quart 19e siècle,,14.7518,-60.9469,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97202328
IA97202333,demeure dite Habitation Duferret,demeure,chemin de Duferret,Trinité (La),97230,972,Martinique,3e quart 18e siècle; 3e quart 19e siècle; 4e quart 19e siècle,,14.727577,-60.971065,ban,0.708,Chemin Dufferet 97220 La Trinité,ok,https://pop.culture.gouv.fr/notice/merimee/IA97202333
IA97202335,hôpital de l'Habitation Duferret,hôpital,chemin de Duferret,Trinité (La),97230,972,Martinique,4e quart 18e siècle; 4e quart 19e siècle,,14.727577,-60.971065,ban,0.708,Chemin Dufferet 97220 La Trinité,ok,https://pop.culture.gouv.fr/notice/merimee/IA97202335
IA97202490,présentation de la commune de Saint-Esprit,,,Saint-Esprit,97223,972,Martinique,,,14.5617,-60.9233,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97202490
IA97202494,église paroissiale du Saint-Esprit,église paroissiale,rue Capitaine Pierre Rose,Saint-Esprit,97223,972,Martinique,1er quart 20e siècle; 3e quart 20e siècle,,14.561264,-60.93645,ban,0.963,Rue Capitaine Pierre-Rose 97270 Saint-Esprit,ok,https://pop.culture.gouv.fr/notice/merimee/IA97202494
IA97202547,"ancien hôpital puis presbytère, actuellement salle paroissiale",hôpital,R.D. 6,Saint-Esprit,97223,972,Martinique,limite 19e siècle 20e siècle; milieu 20e siècle,,14.5617,-60.9233,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97202547
IA97300242,palais de justice,palais de justice,; Justin Catayée (rue) avenue De Gaulle,Cayenne,97302,973,Guyane,2e quart 19e siècle; 4e quart 19e siècle,,4.9464,-52.3319,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/IA97300242
IA97300256,"Hôpital Saint-Denis, actuellement campus universitaire Saint-Denis",hôpital,avenue d'Estrées,Cayenne,97302,973,Guyane,2e quart 19e siècle,,4.940651,-52.324457,ban,0.514,Avenue Amiral Jean d'Estrées (d3) 97300 Cayenne,ok,https://pop.culture.gouv.fr/notice/merimee/IA97300256
IA97300258,bureau de douane,bureau de douane,rue du Port,Cayenne,97302,973,Guyane,1er quart 19e siècle; 3e quart 19e siècle,,4.93718,-52.337638,ban,0.968,Rue du Port 97300 Cayenne,ok,https://pop.culture.gouv.fr/notice/merimee/IA97300258
IA97300261,"hôpital colonial, puis hôpital Jean Martial",hôpital,2 ; Friedmont (rue) 9 avenue Léopold Héder,Cayenne,97302,973,Guyane,1er quart 19e siècle; 3e quart 19e siècle; 4e quart 19e siècle,,4.941261,-52.332926,ban,0.582,9 Avenue Leopold Heder 97300 Cayenne,ok,https://pop.culture.gouv.fr/notice/merimee/IA97300261
IA97300271,Hospice des Soeurs de Saint-Paul,hospice,15 rue Léon-Gontrand Damas,Cayenne,97302,973,Guyane,4e quart 19e siècle,,4.93944,-52.333171,ban,0.861,15 Rue Léon Gontran Damas 97300 Cayenne,ok,https://pop.culture.gouv.fr/notice/merimee/IA97300271
IA97300296,"établissement administratif des services des ponts et chaussées (D.D.E.), puis Institut d'Etudes Supérieures, actuellement bureaux du conseil général",établissement administratif,2 ; Madame Payée (rue) rue Léon-Gontrand Damas,Cayenne,97302,973,Guyane,4e quart 19e siècle,,4.939082,-52.333084,ban,0.533,2 Rue Léon Gontran Damas 97300 Cayenne,ok,https://pop.culture.gouv.fr/notice/merimee/IA97300296
PA00078067,Hôpital,hôpital,Sur l'avenue conduisant au château,Brienne-le-Château,10064,10,Grand Est,2e moitié 18e siècle,inscrit MH partiellement,48.393651223599,4.52529627615096,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00078067
PA00078101,Château de Droupt-Saint-Basle,château,,Droupt-Saint-Basle,10131,10,Grand Est,4e quart 16e siècle; 17e siècle; 4e quart 18e siècle; 2e quart 19e siècle; 20e siècle,inscrit MH partiellement,48.480253365342,3.9356021438792204,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00078101
PA00078208,Église,église,,Rosnay-l'Hôpital,10326,10,Grand Est,12e siècle; 16e siècle,classé MH,48.4576331385906,4.5026138529408,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00078208
PA00078519,"Couvent des Capucins Irlandais (ancien), puis hôpital militaire",couvent,,Sedan,08409,08,Grand Est,3e quart 17e siècle,classé MH partiellement,49.70442435779581,4.94412339822928,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00078519
PA00078912,Hôpital (ancien),hôpital,,Vitry-le-François,51649,51,Grand Est,,classé MH partiellement,48.7238407540792,4.58580178086996,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00078912
PA00079016,Hôpital,hôpital,,Chaumont,52121,52,Grand Est,18e siècle,inscrit MH partiellement,48.1201534709633,5.13994895256906,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079016
PA00079092,Ancien couvent des Dominicains (annexe de l'hôpital de la Charité),couvent,24 rue de la Charité,Langres,52269,52,Grand Est,18e siècle,inscrit MH partiellement,47.8672186473963,5.3362171127974,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079092
PA00079100,Hôpital de la Charité,hôpital,rue de la Charité,Langres,52269,52,Grand Est,18e siècle,classé MH,47.8674666159399,5.33683820055106,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079100
PA00079132,Ancienne commanderie de Mormant,commanderie,,Leffonds,52282,52,Grand Est,12e siècle; 15e siècle; 2e moitié 15e siècle; 16e siècle,classé MH partiellement; inscrit MH partiellement; protection totale,47.979442863569,5.12250741570275,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079132
PA00079883,Ancien hospice de Bicêtre,hôpital; hospice,; Rossel (rue) ; Général-Leclerc (rue du) ; Verdun (rue de) rue de la Convention,Kremlin-Bicêtre (Le),94043,94,Île-de-France,17e siècle; 18e siècle; 19e siècle,classé MH partiellement; inscrit MH partiellement; protection partielle,48.8097287222901,2.35533548190316,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079883
PA00079884,"Ancien château de Brévannes, groupe hospitalier Emile Roux",château; hôpital,1 avenue de Verdun,Limeil-Brévannes,94044,94,Île-de-France,4e quart 18e siècle; 4e quart 19e siècle; 1er quart 20e siècle,inscrit MH partiellement,48.7497762310582,2.48773890788099,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079884
PA00079904,Hôpital Esquirol (ancien asile de Charenton),asile d'aliénés; hôpital,57 rue du Maréchal-Leclerc,Saint-Maurice,94069,94,Île-de-France,19e siècle,classé MH partiellement,48.8191232538452,2.42916099026248,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079904
PA00079932,Asile de Drancy,hôpital,18 rue Sadi-Carnot,Drancy,93029,93,Île-de-France,,inscrit MH partiellement,48.92625165389511,2.44135800223099,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079932
PA00079951,"Ancienne abbaye Saint-Denis, actuellement maison d'éducation de la Légion d'Honneur",abbaye,5 rue de la Légion-d'Honneur,Saint-Denis,93066,93,Île-de-France,18e siècle,classé MH,48.9335263447688,2.3624541954587204,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00079951
PA00080167,Hôpital des Enfermés (ancien),hôpital,85 ; Enfermés (ruelle des) rue Basse,Pontoise,95500,95,Île-de-France,2e moitié 18e siècle,inscrit MH partiellement,49.0493802262466,2.09481483083739,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00080167
PA00080497,Hôpital,hôpital,,Sisteron,04209,04,Provence-Alpes-Côte d'Azur,1er quart 18e siècle,inscrit MH partiellement,44.1936041623852,5.94347158973603,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00080497
PA00080774,"Ancienne abbaye de Saint-Pons, actuellement hôpital Pasteur",abbaye,route de Levens,Nice,06088,06,Provence-Alpes-Côte d'Azur,1ère moitié 18e siècle,classé MH partiellement; inscrit MH partiellement; protection partielle,43.7251295437668,7.28302358357752,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00080774
PA00080797,Immeuble de l'Hôtel Negresco,hôtel de voyageurs,37 ; Cronstadt (rue) ; Commandant-Beretta (rue du) 1 ; Rivoli (rue de) promenade des Anglais,Nice,06088,06,Provence-Alpes-Côte d'Azur,1er quart 20e siècle,classé MH partiellement,43.6947309394626,7.258018718032779,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00080797
PA00080929,Hôtel Carlton,hôtel de voyageurs,58 ; Canada (rue du) ; François-Einery (rue) boulevard de la Croisette,Cannes,06029,06,Provence-Alpes-Côte d'Azur,1er quart 20e siècle,inscrit MH partiellement,43.5498019849999,7.02681959059818,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00080929
PA00080983,"Chapelle Notre-Dame de Consolation, dite chapelle Saint-Jacques ou de l'Hôpital",chapelle,avenue Philippe-Solari,Aix-en-Provence,13001,13,Provence-Alpes-Côte d'Azur,16e siècle; 19e siècle,inscrit MH,43.5349569926789,5.44500300176093,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00080983
PA00081124,Chapelle de l'Hôpital (ancienne),chapelle,13 rue Duleau,Arles,13004,13,Provence-Alpes-Côte d'Azur,16e siècle,classé MH partiellement,43.5441,4.6513,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/PA00081124
PA00081211,Hôpital (restes de l'ancien),hôpital,,Baux-de-Provence (Les),13011,13,Provence-Alpes-Côte d'Azur,,classé MH,43.7427647518395,4.79467949259022,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00081211
PA00081346,Hôpital Caroline (ancien),hôpital,Sur l'île Ratonneau,Marseille,13055,13,Provence-Alpes-Côte d'Azur,2e quart 19e siècle,inscrit MH,43.2836072302661,5.319069465463271,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00081346
PA00081476,Hôpital Saint-Nicolas,hôpital,rue du Jeu-de-Paume,Tarascon,13108,13,Provence-Alpes-Côte d'Azur,15e siècle; 17e siècle; 18e siècle,classé MH partiellement; inscrit MH partiellement; protection partielle,43.8033890804306,4.66238334411875,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00081476
PA00081639,Domaine de San Salvadour,château,R.N. 559,Hyères,83069,83,Provence-Alpes-Côte d'Azur,2e moitié 19e siècle; 1ère moitié 20e siècle,inscrit MH partiellement,43.0851434315007,6.11356124941158,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00081639
PA00081837,Hôpital Sainte-Marthe,hôpital,,Avignon,84007,84,Provence-Alpes-Côte d'Azur,,inscrit MH,43.9499671489281,4.81814170514754,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00081837
PA00082023,"Ancien hôpital, actuellement musée archéologique",hôpital; musée,,Cavaillon,84035,84,Provence-Alpes-Côte d'Azur,18e siècle,classé MH partiellement,43.8387742087937,5.03782994423924,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082023
PA00082050,Hôtel-Dieu (ancien),hôpital; hospice,place des Frères-Brun,Isle-sur-la-Sorgue (L'),84054,84,Provence-Alpes-Côte d'Azur,18e siècle,classé MH partiellement; inscrit MH partiellement; protection totale,43.920014576473505,5.04864650102394,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082050
PA00082098,Centre hospitalier,hôpital,cours Pourtoules,Orange,84087,84,Provence-Alpes-Côte d'Azur,,inscrit MH partiellement,44.135975134480404,4.8105081665557,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082098
PA00082116,Fontaine de l'Hôpital,hôpital,,Pernes-les-Fontaines,84088,84,Provence-Alpes-Côte d'Azur,,inscrit MH,43.99705852383511,5.05815657915902,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082116
PA00082132,Hôtel de la Charité (ancien),hôpital,rue Giraud,Pertuis,84089,84,Provence-Alpes-Côte d'Azur,1er quart 18e siècle,classé MH partiellement; inscrit MH partiellement; protection partielle,43.6922535762924,5.50183082757294,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082132
PA00082212,Hôpital (ancien),hôpital,avenue Philippe-de-Girard,Apt,84003,84,Provence-Alpes-Côte d'Azur,1er quart 18e siècle,inscrit MH partiellement,43.8759040663782,5.39035234343808,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082212
PA00082368,Tour dite de l'Auditoire,édifice fortifié,rue des Templiers,Belvès,24035,24,Nouvelle-Aquitaine,12e siècle; 13e siècle,inscrit MH,44.7758039710598,1.009066739059,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082368
PA00082369,Tour de l'Hôpital,édifice fortifié,place Peyrignac,Belvès,24035,24,Nouvelle-Aquitaine,12e siècle; 15e siècle,inscrit MH,44.776197428433,1.00937018692877,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082369
PA00082577,Ancien hôpital,hôpital,,Hautefort,24210,24,Nouvelle-Aquitaine,17e siècle,classé MH,45.2591324199282,1.1492853334566402,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082577
PA00082697,Ancien hôpital Saint-Jean ou ancien prieuré,hôpital; prieuré,,Montignac,24291,24,Nouvelle-Aquitaine,14e siècle; 15e siècle; 17e siècle,inscrit MH partiellement,45.0644,1.1589,commune,,centroïde de la commune,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082697
PA00082698,Hôpital,hôpital,,Montignac,24291,24,Nouvelle-Aquitaine,15e siècle; 16e siècle,inscrit MH partiellement,45.0649750088706,1.16413569586235,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082698
PA00082933,Hôpital,hôpital,30 rue Gambetta,Sarlat-la-Canéda,24520,24,Nouvelle-Aquitaine,18e siècle,inscrit MH partiellement,44.8925377599831,1.21379524421874,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00082933
PA00083471,Palais de Justice,palais de justice,place de la République,Bordeaux,33063,33,Nouvelle-Aquitaine,2e quart 19e siècle,inscrit MH partiellement,44.8355226792794,-0.579743476989729,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00083471
PA00083564,Ancien hôpital de Cayac,hôpital,cours du Général-de-Gaulle,Gradignan,33192,33,Nouvelle-Aquitaine,13e siècle,inscrit MH,44.7653007969578,-0.619185847187243,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00083564
PA00083756,Église Notre-Dame de Benon,église,,Saint-Laurent-Médoc,33424,33,Nouvelle-Aquitaine,12e siècle; 13e siècle,classé MH,45.1158533611016,-0.8468755302986861,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00083756
PA00083887,Maison à contreforts,maison,,Pondaurat,33331,33,Nouvelle-Aquitaine,Moyen Age,inscrit MH partiellement,44.5368217024685,-0.0881997897133727,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00083887
PA00083889,Pont de la Bassanne dit aussi pont médiéval des Antonins,pont,,Pondaurat,33331,33,Nouvelle-Aquitaine,13e siècle; 14e siècle,inscrit MH,44.53625046757211,-0.0877855112234949,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00083889
PA00083890,Ancien Presbytère,presbytère,,Pondaurat,33331,33,Nouvelle-Aquitaine,18e siècle,inscrit MH,44.5364877755918,-0.0875733635288126,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00083890
PA00084303,Eglise Saint-André-de-Bascassan,église,,Ahaxe-Alciette-Bascassan,64008,64,Nouvelle-Aquitaine,3e quart 17e siècle,classé MH,43.1425813859713,-1.17729795545754,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00084303
PA00084306,Croix de carrefour,croix de chemin,V.C. 2 dite de Maldarro ; V.C. 5 dite d'Oxharre,Aincille,64011,64,Nouvelle-Aquitaine,,inscrit MH,43.1432591812362,-1.1961223365221603,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00084306
PA00084319,Commanderie de Caubin,commanderie,,Arthez-de-Béarn,64057,64,Nouvelle-Aquitaine,,classé MH partiellement,43.4554536037615,-0.599219106281764,pop,,,ok,https://pop.culture.gouv.fr/notice/merimee/PA00084319
